"Latitud";"Longitud";"Nombre parada";"Ramal";"Sentido";"Orden";"Seccion"
-34.7045938;-58.3592999;Belgrano y Suipacha;99992;Ida;1;1
-34.7041660;-58.3608180;Bustamante y Dehesa;99992;Ida;1;1
-34.7034780;-58.3622879;Bustamante y Cao;99992;Ida;1;1
-34.7023710;-58.3638006;Bustamante y J B Justo;99992;Ida;1;1
-34.7015507;-58.3647555;Bustamante y Madariaga;99992;Ida;1;1
-34.6998748;-58.3667994;Bustamante y Ferre;99992;Ida;1;1
-34.6977887;-58.3697820;Bustamante y Salta;99992;Ida;1;1
-34.6966288;-58.3711660;Bustamante y Basavilbaso;99992;Ida;1;1
-34.6947543;-58.3733654;Bustamante y Sarmiento;99992;Ida;1;1
-34.6926857;-58.3757633;Bustamante y Mamberti;99992;Ida;1;1
-34.6917594;-58.3768576;Bustamante y Donovan;99992;Ida;1;1
-34.6896290;-58.3794433;Bustamante y LaCarra;99992;Ida;1;1
-34.6864708;-58.3835793;Puente Gerli;99992;Ida;1;1
-34.6845563;-58.3861488;Brasil y Yrigoyen;99992;Ida;1;1
-34.6814750;-58.3859370;Cabildo y Beguerenstain;99992;Ida;1;1
-34.6800568;-58.3875275;Cabildo y Santiago;99992;Ida;1;1
-34.6790466;-58.3887023;Cabildo y Santa Fe;99992;Ida;1;1
-34.6783050;-58.3896270;Cabildo y Catamarca;99992;Ida;1;1
-34.6770747;-58.3909929;Cabildo y Peru;99992;Ida;1;1
-34.6753350;-58.3930670;Cabildo y Mendoza;99992;Ida;1;1
-34.6734880;-58.3951970;Guatemala y Cabildo;99992;Ida;1;1
-34.6736866;-58.3963412;Rivadavia y Paraguay;99992;Ida;1;1
-34.6751204;-58.3979398;Rivadavia y Rep.Argentina;99992;Ida;1;1
-34.6758130;-58.3989161;Rivadavia y Colombia;99992;Ida;1;1
-34.6769865;-58.4006757;Rivadavia y Pte Perón;99992;Ida;1;1
-34.6762409;-58.4023869;Pte Perón y Oliden;99992;Ida;1;1
-34.6757230;-58.4031220;Pte Perón y Ucrania;99992;Ida;1;1
-34.6747277;-58.4044361;Pte Perón y P de la Patria;99992;Ida;1;1
-34.6740307;-58.4053749;Pte Perón y Juan Farrel;99992;Ida;1;1
-34.6727204;-58.4071344;Pte Perón y J Rucci;99992;Ida;1;1
-34.6714542;-58.4088832;Pte Perón y Burgos;99992;Ida;1;1
-34.6701880;-58.4105462;Pte Perón y Armenia;99992;Ida;1;1
-34.6689924;-58.4121609;Pte Perón y Valparaíso;99992;Ida;1;1
-34.6677790;-58.4137541;Pte Perón y Lomas Valentinas;99992;Ida;1;1
-34.6666099;-58.4153634;Pte Perón y Crotti;99992;Ida;1;1
-34.6656304;-58.4166992;Pte Perón y La Habana;99992;Ida;1;1
-34.6625594;-58.4171551;R de Escalada y A L Palacios;99992;Ida;1;1
-34.6514838;-58.4162700;Av Saenz y Esquiú  (metrobus);99992;Ida;1;1
-34.6480372;-58.4170264;Av La Plata y Saenz;99992;Ida;1;1
-34.6475915;-58.4181422;Espera Av LaPlata;99992;Ida;1;1
-34.7179376;-58.2119823;Cervantes y Echeverría;99999;Ida;1;1
-34.7139426;-58.2181513;Cervantes y Franklin;99999;Ida;1;1
-34.7126418;-58.2200986;Cervantes y 25 bis;99999;Ida;1;1
-34.7115261;-58.2217669;Cervantes y 23 bis;99999;Ida;1;1
-34.7102737;-58.2235157;Cervantes y Iriarte (Pejerrey);99999;Ida;1;1
-34.7092419;-58.2250339;Cervantes y Alamos;99999;Ida;1;1
-34.7080380;-58.2270402;Cervantes y Olavarría;99999;Ida;1;1
-34.7071383;-58.2308811;Otamendi y Cervantes;99999;Ida;1;1
-34.7085070;-58.2334830;Otamendi y Yoldi;99999;Ida;1;1
-34.7179640;-58.2120091;Cervantes y Echeverría;99993;Ida;1;1
-34.7128843;-58.2197285;Cervantes y 25 bis;99993;Ida;1;1
-34.7115834;-58.2216382;Cervantes y 23 bis;99993;Ida;1;1
-34.7102958;-58.2234943;Cervantes y Iriarte (Pejerrey);99993;Ida;1;1
-34.7092860;-58.2249963;Cervantes y Alamos;99993;Ida;1;1
-34.7080688;-58.2270241;Cervantes y Olavarría;99993;Ida;1;1
-34.7071648;-58.2308382;Otamendi y Cervantes;99993;Ida;1;1
-34.7085070;-58.2334830;Otamendi y Yoldi;99993;Ida;1;1
-34.7092270;-58.2347350;Otamendi y Juan B Justo;99993;Ida;1;1
-34.7102120;-58.2364601;Otamendi y Panizza;99993;Ida;1;1
-34.7113189;-58.2383162;Otamendi y Brussa;99993;Ida;1;1
-34.7129019;-58.2410896;Otamendi y Toledo;99993;Ida;1;1
-34.7139514;-58.2427847;Otamendi y Lora;99993;Ida;1;1
-34.7149788;-58.2445496;Otamendi y Mozart;99993;Ida;1;1
-34.7160283;-58.2463306;Otamendi y Monrroe;99993;Ida;1;1
-34.7173026;-58.2474250;Ceballos y Otamendi;99993;Ida;1;1
-34.7194550;-58.2500350;Alem y Belgrano;99993;Ida;1;1
-34.7204250;-58.2519620;Alem y Paz;99993;Ida;1;1
-34.7213680;-58.2538650;Alem y Mitre;99993;Ida;1;1
-34.7223170;-58.2557270;Alem y Brown;99993;Ida;1;1
-34.7233200;-58.2576070;Alem y Moreno;99993;Ida;1;1
-34.7240928;-58.2592857;Alem y H Yrigoyen;99993;Ida;1;1
-34.7232904;-58.2602835;Yrigoyen y Alsina;99993;Ida;1;1
-34.7217340;-58.2614529;Yrigoyen y 9 de Julio;99993;Ida;1;1
-34.7207820;-58.2622130;Yrigoyen y Colon;99993;Ida;1;1
-34.7190223;-58.2634753;Yrigoyen y Alberdi;99993;Ida;1;1
-34.7197057;-58.2657820;Gran Canaria y P Oliveri;99993;Ida;1;1
-34.7206890;-58.2650256;Gran Canaria y R Lopez;99993;Ida;1;1
-34.7216750;-58.2665870;R Lopez y V Lopez;99993;Ida;1;1
-34.7226570;-58.2685150;R Lopez y B Irigoyen;99993;Ida;1;1
-34.7235850;-58.2703480;R Lopez y A Baranda;99993;Ida;1;1
-34.7220646;-58.2716775;A Baranda y San Luis;99993;Ida;1;1
-34.7204773;-58.2728469;A Baranda y Rep Libano;99993;Ida;1;1
-34.7185813;-58.2741022;A Baranda y La Rioja;99993;Ida;1;1
-34.7168705;-58.2757330;Lamadrid y A Baranda;99993;Ida;1;1
-34.7176818;-58.2772672;Lamadrid y Larrea;99993;Ida;1;1
-34.7186695;-58.2792735;Lamadrid y Urquiza;99993;Ida;1;1
-34.7197454;-58.2813710;Lamadrid y Blas Parera;99993;Ida;1;1
-34.7207463;-58.2832378;Lamadrid y M Rodriguez;99993;Ida;1;1
-34.7218310;-58.2853729;Dardo Rocha y Liniers;99993;Ida;1;1
-34.7226334;-58.2878083;Dardo Rocha y Zapiola;99993;Ida;1;1
-34.7216017;-58.2884574;Dardo Rocha y Don Bosco;99993;Ida;1;1
-34.7196749;-58.2898039;Dardo Rocha y Avellaneda;99993;Ida;1;1
-34.7189473;-58.2909089;Dardo Rocha y Alem;99993;Ida;1;1
-34.7179905;-58.2929313;Dardo Rocha y Cerrito;99993;Ida;1;1
-34.7165354;-58.2958496;Dardo Rocha y Montevideo;99993;Ida;1;1
-34.7154595;-58.2979363;Dardo Rocha y Formosa;99993;Ida;1;1
-34.7138632;-58.3011281;Dardo Rocha y Los Andes;99993;Ida;1;1
-34.7126285;-58.3037567;Dardo Rocha y La Pampa;99993;Ida;1;1
-34.7115349;-58.3063155;Av Mitre y Neuquen;99993;Ida;1;1
-34.7109396;-58.3077049;Av Mitre y Caviglia;99993;Ida;1;1
-34.7088979;-58.3120662;Av Mitre y R Español;99993;Ida;1;1
-34.7078042;-58.3131981;M Moreno y Las Flores;99993;Ida;1;1
-34.7059035;-58.3151990;M Fierro y Mitre;99993;Ida;1;1
-34.7032266;-58.3160681;Mitre y Onsari;99993;Ida;1;1
-34.7028253;-58.3185410;Onsari y Brandsen;99993;Ida;1;1
-34.7039322;-58.3178759;Onsari y Belgrano;99993;Ida;1;1
-34.7048143;-58.3184499;Onsari y Solier;99993;Ida;1;1
-34.7057845;-58.3195657;Onsari y Villegas;99993;Ida;1;1
-34.7077822;-58.3219206;Onsari y Mansilla;99993;Ida;1;1
-34.7094227;-58.3238465;Arredondo y Onsari;99993;Ida;1;1
-34.7105031;-58.3251125;Arredondo y J Hernandez;99993;Ida;1;1
-34.7112263;-58.3264321;Arredondo y Condarco;99993;Ida;1;1
-34.7102164;-58.3277035;Arredondo y Cotagaita;99993;Ida;1;1
-34.7084304;-58.3298439;Arredondo y De La Peña;99993;Ida;1;1
-34.7066885;-58.3320808;Arredondo y B de Los Italianos;99993;Ida;1;1
-34.7052950;-58.3337599;Arredondo y Chascomus;99993;Ida;1;1
-34.7040116;-58.3352673;Arredondo y C Uruguayo;99993;Ida;1;1
-34.7025298;-58.3371127;Arredondo y Pierres;99993;Ida;1;1
-34.7011979;-58.3388615;Arredondo y P Palos;99993;Ida;1;1
-34.6998440;-58.3405834;Arredondo y Pedernera;99993;Ida;1;1
-34.6983577;-58.3424127;Arredondo y El Salvador;99993;Ida;1;1
-34.6968317;-58.3442259;Arredondo y Suipacha;99993;Ida;1;1
-34.6956408;-58.3456206;Arredondo y Deheza;99993;Ida;1;1
-34.6944985;-58.3470368;Arredondo y Molina;99993;Ida;1;1
-34.6932282;-58.3485442;Arredondo y Sarrat;99993;Ida;1;1
-34.6916800;-58.3504432;Madariaga y C. Larralde;99993;Ida;1;1
-34.6905773;-58.3517790;Madariaga y  Heredia;99993;Ida;1;1
-34.6905068;-58.3535814;Madariaga y  Casacuberta;99993;Ida;1;1
-34.6927563;-58.3563817;Madariaga y Pitagoras;99993;Ida;1;1
-34.6950233;-58.3585811;Madariaga y Cangallo;99993;Ida;1;1
-34.6962054;-58.3595896;Madariaga y Venezuela;99993;Ida;1;1
-34.6976829;-58.3610219;Madariaga y C Gral Belgrano;99993;Ida;1;1
-34.6993324;-58.3627224;Bustamante y Ferre;99993;Ida;1;1
-34.7004394;-58.3638972;Bustamante y Salta;99993;Ida;1;1
-34.6998748;-58.3667994;Bustamante y Basavilbaso;99993;Ida;1;1
-34.6977887;-58.3697820;Bustamante y Sarmiento;99993;Ida;1;1
-34.6966288;-58.3711660;Bustamante y Mambertti;99993;Ida;1;1
-34.6947543;-58.3733654;Bustamante y Donovan;99993;Ida;1;1
-34.6926857;-58.3757633;Bustamante y LaCarra;99993;Ida;1;1
-34.6917594;-58.3768576;Bustamante y Puente Gerli;99993;Ida;1;1
-34.6896290;-58.3794433;Brasil y Yrigoyen;99993;Ida;1;1
-34.6864708;-58.3835793;Yrigoyen y Colombia;99993;Ida;1;1
-34.6845563;-58.3861488;Yrigoyen y Jean Jaure;99993;Ida;1;1
-34.6861576;-58.3870983;Jean Jaures y Rio de Janeiro;99993;Ida;1;1
-34.6879573;-58.3878976;Jean Jaures y Jujuy;99993;Ida;1;1
-34.6868898;-58.3895767;Jean Jaures y S del Estero;99993;Ida;1;1
-34.6855400;-58.3913362;Jean Jaures y San Martin;99993;Ida;1;1
-34.6847063;-58.3924842;Jean Jaures y Catamarca;99993;Ida;1;1
-34.6835418;-58.3940935;Jean Jaures y Fernandez;99993;Ida;1;1
-34.6824698;-58.3951020;Jean Jaures y La Rioja;99993;Ida;1;1
-34.6813891;-58.3960515;Jean Jaures y H Primo;99993;Ida;1;1
-34.6801407;-58.3970976;Rivadavia y Peron;99993;Ida;1;1
-34.6786540;-58.3984441;Pte Perón y Oliden;99993;Ida;1;1
-34.6769865;-58.4006757;Pte Perón Ucrania;99993;Ida;1;1
-34.6762409;-58.4023869;Pte Peron y P de la Patria;99993;Ida;1;1
-34.6757230;-58.4031220;Pte Perón y Balbín;99993;Ida;1;1
-34.6747277;-58.4044361;Pte Perón y Rucchi;99993;Ida;1;1
-34.6740307;-58.4053749;Pte Perón y Burgos;99993;Ida;1;1
-34.6727204;-58.4071344;Pte Perón y Armenia;99993;Ida;1;1
-34.6714542;-58.4088832;Pte Perón y Valparaíso;99993;Ida;1;1
-34.6701880;-58.4105462;Pte Perón y Lomas Valentinas;99993;Ida;1;1
-34.6689924;-58.4121609;Pte Perón y Crotti;99993;Ida;1;1
-34.6677790;-58.4137541;Pte Perón y La Habana;99993;Ida;1;1
-34.6666099;-58.4153634;R de Escalada y A L Palacios;99993;Ida;1;1
-34.6656304;-58.4166992;Av Saenz y Esquiú;99993;Ida;1;1
-34.6625594;-58.4171551;Av La Plata y Saenz;99993;Ida;1;1
-34.6514838;-58.4162700;Av La Plata y Chiclana;99993;Ida;1;1
-34.6480450;-58.4170370;Av La Plata y Caceros;99993;Ida;1;1
-34.6475562;-58.4182012;Espera Av LaPlata;99993;Ida;1;1
-34.6431350;-58.4225570;Av La Plata y Chiclana;213;Ida;120;1
-34.6404287;-58.4233725;Av La Plata y Caceros;213;Ida;121;1
-34.6387350;-58.4238520;Av La Plata y Rondeau;213;Ida;122;1
-34.9435295;-57.9659915;"31 y 60";9060;Vuelta;1;1
-34.9198861;-57.9505849;"54 y 10";9060;Vuelta;1;1
-34.9175285;-57.9479885;"54 y 7";9060;Vuelta;1;1
-34.9157778;-57.9484606;"7 y 53";9060;Vuelta;1;1
-34.9138687;-57.9510140;"7 y 48";9060;Vuelta;1;1
-34.9126018;-57.9527092;"7 y 46";9060;Vuelta;1;1
-34.9112293;-57.9544687;Plaza Italia;9060;Vuelta;1;1
-34.9084315;-57.9526556;"44 y 4";9060;Vuelta;1;1
-34.9063726;-57.9504561;"44 y 2";9060;Vuelta;1;1
-34.9047801;-57.9495227;Estación La Plata;9060;Vuelta;1;1
-34.9031171;-57.9518509;"1 y 42";9060;Vuelta;1;1
-34.9011637;-57.9545438;"1 y 39";9060;Vuelta;1;1
-34.8994742;-57.9568505;"1 y 37";9060;Vuelta;1;1
-34.8968872;-57.9602677;"1 y 34";9060;Vuelta;1;1
-34.8952900;-57.9624349;"1 y 32";9060;Vuelta;1;1
-34.8934201;-57.9606217;"32 y 116";9060;Vuelta;1;1
-34.8924521;-57.9572046;"32 y 118";9060;Vuelta;1;1
-34.8913784;-57.9563892;"74 y 119";9060;Vuelta;1;1
-34.8897680;-57.9565179;"74 y 120";9060;Vuelta;1;1
-34.8886591;-57.9552144;C Rivadavia y 121;9060;Vuelta;1;1
-34.8876163;-57.9535300;C Rivadavia y 122;9060;Vuelta;1;1
-34.8867010;-57.9519635;C Rivadavia y 124;9060;Vuelta;1;1
-34.8839859;-57.9473555;C Rivadavia y 130;9060;Ida;1;1
-34.8848572;-57.9488254;C Rivadavia y 128;9060;Ida;1;1
-34.8856581;-57.9502630;C Rivadavia y 126;9060;Ida;1;1
-34.8865206;-57.9517436;C Rivadavia y 124;9060;Ida;1;1
-34.8874095;-57.9532939;C Rivadavia y 122;9060;Ida;1;1
-34.8882499;-57.9547209;C Rivadavia y 121;9060;Ida;1;1
-34.8884655;-57.9575694;"32 y 120";9060;Ida;1;1
-34.8903400;-57.9586583;"32 y 118";9060;Ida;1;1
-34.8916557;-57.9600799;"32 y 117";9060;Ida;1;1
-34.8963416;-57.9652297;"32 y 3";9060;Ida;1;1
-34.8962448;-57.9632235;"2 y 33";9060;Ida;1;1
-34.8975384;-57.9616463;"2 y 35";9060;Ida;1;1
-34.8990871;-57.9595381;"7 y 37";9060;Ida;1;1
-34.9007325;-57.9573441;"2 y 38";9060;Ida;1;1
-34.9016828;-57.9560512;"2 y D74";9060;Ida;1;1
-34.9033546;-57.9538250;"2 y 41";9060;Ida;1;1
-34.9037902;-57.9508960;"1 y 43";9060;Ida;1;1
-34.9058491;-57.9521191;"3 y 43";9060;Ida;1;1
-34.9068169;-57.9514217;"3 y 44";9060;Ida;1;1
-34.9077848;-57.9521030;"4 y 44";9060;Ida;1;1
-34.9095312;-57.9540288;"6 y 44";9060;Ida;1;1
-34.9108642;-57.9561800;Plaza Italia;9060;Ida;1;1
-34.9119771;-57.9536265;"7 y 46";9060;Ida;1;1
-34.9134992;-57.9515773;"7 y 48";9060;Ida;1;1
-34.9146121;-57.9501289;"7 y 50";9060;Ida;1;1
-34.9159493;-57.9496729;"51 y 8";9060;Ida;1;1
-34.9170710;-57.9508799;"51 y 9";9060;Ida;1;1
-34.9187865;-57.9527950;"51 y 11";9060;Ida;1;1
-34.9198070;-57.9539859;"51 y 12";9060;Ida;1;1
-34.9202644;-57.9556972;"13 y 50";9060;Ida;1;1
-34.9225164;-57.9569846;"51 y 15";9060;Ida;1;1
-34.9236996;-57.9582667;"51 y 16";9060;Ida;1;1
-34.9246057;-57.9592913;"51 y 17";9060;Ida;1;1
-34.9261978;-57.9610509;"51 y 19";9060;Ida;1;1
-34.9268048;-57.9628426;"50 y 20";9060;Ida;1;1
-34.9299187;-57.9651064;"51 y 23";9060;Ida;1;1
-34.9313744;-57.9678208;"50 y 25";9060;Ida;1;1
-34.9336525;-57.9695642;"51 y 27";9060;Ida;1;1
-34.9349807;-57.9705459;"51 y 28";9060;Ida;1;1
-34.9365902;-57.9723322;"51 y 30";9060;Ida;1;1
-34.9376984;-57.9735392;"51 y 31";9060;Ida;1;1
-34.9374697;-57.9752451;"131 y 50";9060;Ida;1;1
-34.9390749;-57.9730564;"131 y 54";9060;Ida;1;1
-34.9401611;-57.9707122;"131 y 56";9060;Ida;1;1
-34.9415462;-57.9688507;"131 y 58";9060;Ida;1;1
-34.9435558;-57.9670697;"131 y 60";9060;Ida;1;1
-34.9454159;-57.9685611;"60 y 133";9060;Ida;1;1
-34.9471484;-57.9704386;"60 y 135";9060;Ida;1;1
-34.9491358;-57.9726273;"60 y 137";9060;Ida;1;1
-34.9508946;-57.9709429;"137 y 62";9060;Ida;1;1
-34.9526270;-57.9685932;"137 y 64";9060;Ida;1;1
-34.9541878;-57.9665440;"137 y 66";9060;Ida;1;1
-34.9561883;-57.9678959;"66 y 139";9060;Ida;1;1
-34.9579557;-57.9698485;"66 y 141";9060;Ida;1;1
-34.9589845;-57.9709697;"66 y 142";9060;Ida;1;1
-34.9600309;-57.9721123;"66 y 143";9060;Ida;1;1
-34.9616707;-57.9739094;"66 y 145";9060;Ida;1;1
-34.9635919;-57.9760283;"66 y 147";9060;Ida;1;1
-34.9655306;-57.9781419;"66 y 149";9060;Ida;1;1
-34.9673770;-57.9802018;"66 y 151";9060;Ida;1;1
-34.9692057;-57.9822510;"66 y 153";9060;Ida;1;1
-34.9711047;-57.9843163;"66 y 155";9060;Ida;1;1
-34.9729729;-57.9864031;"66 y 157";9060;Ida;1;1
-34.9747795;-57.9884094;"66 y 159";9060;Ida;1;1
-34.9766257;-57.9904050;"66 y 161";9060;Ida;1;1
-34.9785509;-57.9924917;"66 y 163";9060;Ida;1;1
-34.9804365;-57.9945785;"66 y 165";9060;Ida;1;1
-34.9823704;-57.9967296;"66 y 167";9060;Ida;1;1
-34.9848801;-57.9994279;"66 y 170";9060;Ida;1;1
-34.9878335;-58.0026948;"66 y 173";9060;Ida;1;1
-34.9891871;-58.0041915;"66 y 174";9060;Ida;1;1
-34.9913670;-58.0065894;"66 y 177";9060;Ida;1;1
-34.9936654;-58.0090946;"66 y 179";9060;Ida;1;1
-34.9970272;-58.0128121;"66 y 183";9060;Ida;1;1
-34.9991101;-58.0150867;"66 y 185";9060;Ida;1;1
-35.0028716;-58.0192709;"66 y 189";9060;Ida;1;1
-35.0041766;-58.0206603;"66 y R36";9060;Ida;1;1
-35.0218080;-57.9994333;R36 y 90;9060;Ida;1;1
-35.0494887;-57.9800999;R36 y Costa Azul;9060;Ida;1;1
-35.0669874;-57.9670429;R36 y Entrada Poblet;9060;Ida;1;1
-35.0839205;-57.9497266;R36 y Aerodromo Poblet;9060;Ida;1;1
-35.0976154;-57.9357576;R36 y 684 Poblet;9060;Ida;1;1
-35.1118697;-57.9128891;R36 y Camino Oliden;9060;Ida;1;1
-35.1173811;-57.9189885;Camino Oliden y Angus;9060;Ida;1;1
-35.1262092;-57.9296315;Camino Oliden y Vivero;9060;Ida;1;1
-35.1585605;-57.9686201;Camino Oliden y Estancia;9060;Ida;1;1
-35.1818674;-57.9507726;Camino Oliden y Entrada Oliden;9060;Ida;1;1
-35.1844454;-57.9517329;Escuela Oliden;9060;Ida;1;1
-35.1843972;-57.9481816;Estación Oliden;9060;Ida;1;1
-35.1829460;-57.9493511;Almacén Oliden;9060;Ida;1;1
-34.8858429;-57.9505152;C Rivadavia y 126;9060;Vuelta;1;1
-34.8849672;-57.9490238;C Rivadavia y 128;9060;Vuelta;1;1
-34.8840828;-57.9475003;C Rivadavia y 130;9060;Vuelta;1;1
-34.6092680;-58.4080142;Parada nueva 1;237;Ida;1;1
-34.6107117;-58.4060025;Parada nueva 2;237;Ida;1;1
-34.6121245;-58.4057128;Parada nueva 3;237;Ida;1;1
-34.6145218;-58.4021670;Parada nueva 4;237;Ida;1;1
-34.6142967;-58.3979559;Parada nueva 5;237;Ida;1;1
-34.6141201;-58.3951342;Parada nueva 6;237;Ida;1;1
-34.6139347;-58.3921194;Parada nueva 7;237;Ida;1;1
-34.6136256;-58.3878601;Parada nueva 8;237;Ida;1;1
-34.6133916;-58.3852637;Parada nueva 9;237;Ida;1;1
-34.6132327;-58.3820289;Parada nueva 10;237;Ida;1;1
-34.6149104;-58.3809561;Parada nueva 11;237;Ida;1;1
-34.6182214;-58.3807898;Parada nueva 12;237;Ida;1;1
-34.6250948;-58.3823508;Parada nueva 13;237;Ida;1;1
-34.6276197;-58.3810580;Parada nueva 14;237;Ida;1;1
-34.6291603;-58.3790570;Parada nueva 15;237;Ida;1;1
-34.6314070;-58.3765572;Parada nueva 16;237;Ida;1;1
-34.6330225;-58.3758974;Parada nueva 17;237;Ida;1;1
-34.6359621;-58.3751839;Parada nueva 18;237;Ida;1;1
-34.6376437;-58.3747977;Parada nueva 19;237;Ida;1;1
-34.6392724;-58.3745509;Parada nueva 20;237;Ida;1;1
-34.6420484;-58.3740199;Parada nueva 21;237;Ida;1;1
-34.6435049;-58.3737141;Parada nueva 22;237;Ida;1;1
-34.6464220;-58.3732045;Parada nueva 23;237;Ida;1;1
-34.6480196;-58.3729255;Parada nueva 24;237;Ida;1;1
-34.6599782;-58.3697712;Parada nueva 25;237;Ida;1;1
-34.6617564;-58.3682370;Parada nueva 26;237;Ida;1;1
-34.6641611;-58.3666652;Parada nueva 27;237;Ida;1;1
-34.6659392;-58.3654958;Parada nueva 28;237;Ida;1;1
-34.6662436;-58.3624971;Parada nueva 29;237;Ida;1;1
-34.6652200;-58.3598202;Parada nueva 30;237;Ida;1;1
-34.6659613;-58.3583611;Parada nueva 31;237;Ida;1;1
-34.6679467;-58.3560544;Parada nueva 32;237;Ida;1;1
-34.6694115;-58.3548099;Parada nueva 33;237;Ida;1;1
-34.6716704;-58.3529001;Parada nueva 34;237;Ida;1;1
-34.6727380;-58.3518648;Parada nueva 35;237;Ida;1;1
-34.6749307;-58.3497244;Parada nueva 36;237;Ida;1;1
-34.6770085;-58.3480078;Parada nueva 37;237;Ida;1;1
-34.6791481;-58.3462644;Parada nueva 38;237;Ida;1;1
-34.6815611;-58.3448589;Parada nueva 39;237;Ida;1;1
-34.6841108;-58.3427560;Parada nueva 40;237;Ida;1;1
-34.6858576;-58.3412433;Parada nueva 41;237;Ida;1;1
-34.6872780;-58.3395910;Parada nueva 42;237;Ida;1;1
-34.6889453;-58.3372951;Parada nueva 43;237;Ida;1;1
-34.6902245;-58.3355999;Parada nueva 44;237;Ida;1;1
-34.6917506;-58.3334863;Parada nueva 45;237;Ida;1;1
-34.6927122;-58.3323598;Parada nueva 46;237;Ida;1;1
-34.6942294;-58.3304286;Parada nueva 47;237;Ida;1;1
-34.6959496;-58.3280897;Parada nueva 48;237;Ida;1;1
-34.6970963;-58.3265233;Parada nueva 49;237;Ida;1;1
-34.6989487;-58.3241844;Parada nueva 50;237;Ida;1;1
-34.7005364;-58.3221781;Parada nueva 51;237;Ida;1;1
-34.7021064;-58.3201718;Parada nueva 52;237;Ida;1;1
-34.7039234;-58.3178651;Parada nueva 53;237;Ida;1;1
-34.7058991;-58.3156657;Parada nueva 54;237;Ida;1;1
-34.7078572;-58.3135843;Parada nueva 55;237;Ida;1;1
-34.7094668;-58.3119696;Parada nueva 56;237;Ida;1;1
-34.7127741;-58.3086383;Parada nueva 57;237;Ida;1;1
-34.7144453;-58.3083647;Parada nueva 58;237;Ida;1;1
-34.7159886;-58.3066428;Parada nueva 59;237;Ida;1;1
-34.7165795;-58.3050603;Parada nueva 62;237;Ida;1;1
-34.7152566;-58.3035529;Parada nueva 60;237;Ida;1;1
-34.7138941;-58.3018845;Parada nueva 61;237;Ida;1;1
-34.7127432;-58.3006239;Parada nueva 63;237;Ida;1;1
-34.7113585;-58.2988322;Parada nueva 64;237;Ida;1;1
-34.7089861;-58.2960641;Parada nueva 65;237;Ida;1;1
-34.7079365;-58.2948411;Parada nueva 66;237;Ida;1;1
-34.7065606;-58.2932210;Parada nueva 67;237;Ida;1;1
-34.7050612;-58.2913542;Parada nueva 68;237;Ida;1;1
-34.7056830;-58.2895947;Parada nueva 69;237;Ida;1;1
-34.7069090;-58.2870251;Parada nueva 70;237;Ida;1;1
-34.7076322;-58.2854480;Parada nueva 71;237;Ida;1;1
-34.7095241;-58.2808721;Parada nueva 72;237;Ida;1;1
-34.7107412;-58.2778895;Parada nueva 73;237;Ida;1;1
-34.7117863;-58.2755935;Parada nueva 74;237;Ida;1;1
-34.7132106;-58.2737428;Parada nueva 75;237;Ida;1;1
-34.7146922;-58.2741559;Parada nueva 76;237;Ida;1;1
-34.7161738;-58.2744992;Parada nueva 77;237;Ida;1;1
-34.7154859;-58.2720584;Parada nueva 78;237;Ida;1;1
-34.7145070;-58.2700521;Parada nueva 79;237;Ida;1;1
-34.7134664;-58.2679653;Parada nueva 80;237;Ida;1;1
-34.7145158;-58.2669353;Parada nueva 81;237;Ida;1;1
-34.7160018;-58.2657820;Parada nueva 82;237;Ida;1;1
-34.7171395;-58.2649720;Parada nueva 83;237;Ida;1;1
-34.7195514;-58.2631695;Parada nueva 84;237;Ida;1;1
-34.7206273;-58.2623971;Parada nueva 85;237;Ida;1;1
-34.7228892;-58.2607019;Parada nueva 86;237;Ida;1;1
-34.7246351;-58.2601601;Parada nueva 87;237;Ida;1;1
-34.7248247;-58.2584435;Parada nueva 88;237;Ida;1;1
-34.7241854;-58.2572579;Parada nueva 89;237;Ida;1;1
-34.7232683;-58.2554018;Parada nueva 90;237;Ida;1;1
-34.7227525;-58.2544041;Parada nueva 91;237;Ida;1;1
-34.7218442;-58.2526606;Parada nueva 92;237;Ida;1;1
-34.7213415;-58.2516468;Parada nueva 93;237;Ida;1;1
-34.7208698;-58.2506865;Parada nueva 94;237;Ida;1;1
-34.7204024;-58.2497370;Parada nueva 95;237;Ida;1;1
-34.7194412;-58.2479239;Parada nueva 96;237;Ida;1;1
-34.7183256;-58.2460356;Parada nueva 97;237;Ida;1;1
-34.7172497;-58.2473177;Parada nueva 98;237;Ida;1;1
-34.7162576;-58.2465184;Parada nueva 99;237;Ida;1;1
-34.7152655;-58.2447159;Parada nueva 100;237;Ida;1;1
-34.7142469;-58.2429940;Parada nueva 101;237;Ida;1;1
-34.7131753;-58.2411915;Parada nueva 102;237;Ida;1;1
-34.7115967;-58.2384932;Parada nueva 103;237;Ida;1;1
-34.7105163;-58.2366478;Parada nueva 104;237;Ida;1;1
-34.7094535;-58.2348561;Parada nueva 105;237;Ida;1;1
-34.7086333;-58.2335043;Parada nueva 106;237;Ida;1;1
-34.7071824;-58.2310367;Parada nueva 107;237;Ida;1;1
-34.7080865;-58.2275498;Parada nueva 108;237;Ida;1;1
-34.7092198;-58.2255059;Parada nueva 109;237;Ida;1;1
-34.7103708;-58.2237464;Parada nueva 110;237;Ida;1;1
