Ramal;Sentido;Nombre parada;Latitud;Longitud;Seccion;Orden
287;Ida;Arredondo y Chascomus;-34.7025298;-58.3371127;1;1
287;Ida;Arredondo y C Uruguayo;-34.7011979;-58.3388615;1;1
287;Ida;Arredondo y Pierres;-34.6998440;-58.3405834;1;1
287;Ida;Arredondo y P Palos;-34.6983577;-58.3424127;1;1
287;Ida;Arredondo y Pedernera;-34.6968317;-58.3442259;1;1
287;Ida;Arredondo y El Salvador;-34.6956408;-58.3456206;1;1
287;Ida;Arredondo y Suipacha;-34.6944985;-58.3470368;1;1
287;Ida;Arredondo y Deheza;-34.6932282;-58.3485442;1;1
287;Ida;Arredondo y Molina;-34.6916800;-58.3504432;1;1
287;Ida;Arredondo y Sarrat;-34.6905773;-58.3517790;1;1
287;Ida;Madariaga y C. Larralde;-34.6905068;-58.3535814;1;1
287;Ida;Madariaga y  Heredia;-34.6927563;-58.3563817;1;1
287;Ida;Madariaga y  Casacuberta;-34.6950233;-58.3585811;1;1
287;Ida;Madariaga y Pitagoras;-34.6962054;-58.3595896;1;1
287;Ida;Madariaga y Cangallo;-34.6976829;-58.3610219;1;1
287;Ida;Madariaga y Venezuela;-34.6993324;-58.3627224;1;1
287;Ida;Madariaga y C Gral Belgrano;-34.7004394;-58.3638972;1;1
287;Ida;Bustamante y Ferre;-34.6998748;-58.3667994;1;1
287;Ida;Bustamante y Salta;-34.6977887;-58.3697820;1;1
287;Ida;Bustamante y Basavilbaso;-34.6966288;-58.3711660;1;1
287;Ida;Bustamante y Sarmiento;-34.6947543;-58.3733654;1;1
287;Ida;Bustamante y Mambertti;-34.6926857;-58.3757633;1;1
287;Ida;Bustamante y Donovan;-34.6917594;-58.3768576;1;1
287;Ida;Bustamante y LaCarra;-34.6896290;-58.3794433;1;1
287;Ida;Bustamante y Puente Gerli;-34.6864708;-58.3835793;1;1
287;Ida;Brasil y Yrigoyen;-34.6845563;-58.3861488;1;1
287;Ida;Yrigoyen y Colombia;-34.6861576;-58.3870983;1;1
287;Ida;Yrigoyen y Jean Jaure;-34.6879573;-58.3878976;1;1
287;Ida;Jean Jaures y Rio de Janeiro;-34.6868898;-58.3895767;1;1
287;Ida;Jean Jaures y Jujuy;-34.6855400;-58.3913362;1;1
287;Ida;Jean Jaures y S del Estero;-34.6847063;-58.3924842;1;1
287;Ida;Jean Jaures y San Martin;-34.6835418;-58.3940935;1;1
287;Ida;Jean Jaures y Catamarca;-34.6824698;-58.3951020;1;1
287;Ida;Jean Jaures y Fernandez;-34.6813891;-58.3960515;1;1
287;Ida;Jean Jaures y La Rioja;-34.6801407;-58.3970976;1;1
287;Ida;Jean Jaures y H Primo;-34.6786540;-58.3984441;1;1
287;Ida;Rivadavia y Peron;-34.6769865;-58.4006757;1;1
287;Ida;Pte Perón y Oliden;-34.6762409;-58.4023869;1;1
287;Ida;Pte Perón Ucrania;-34.6757230;-58.4031220;1;1
287;Ida;Pte Peron y P de la Patria;-34.6747277;-58.4044361;1;1
287;Ida;Pte Perón y Balbín;-34.6740307;-58.4053749;1;1
287;Ida;Pte Perón y Rucchi;-34.6727204;-58.4071344;1;1
287;Ida;Pte Perón y Burgos;-34.6714542;-58.4088832;1;1
287;Ida;Pte Perón y Armenia;-34.6701880;-58.4105462;1;1
287;Ida;Pte Perón y Valparaíso;-34.6689924;-58.4121609;1;1
287;Ida;Pte Perón y Lomas Valentinas;-34.6677790;-58.4137541;1;1
287;Ida;Pte Perón y Crotti;-34.6666099;-58.4153634;1;1
287;Ida;Pte Perón y La Habana;-34.6656304;-58.4166992;1;1
287;Ida;R de Escalada y A L Palacios;-34.6625594;-58.4171551;1;1
287;Ida;Av Saenz y Esquiú;-34.6514838;-58.4162700;1;1
287;Ida;Av La Plata y Saenz;-34.6480450;-58.4170370;1;1
287;Ida;Av La Plata y Chiclana;-34.6431350;-58.4225570;1;1
287;Ida;Av La Plata y Caceros;-34.6404287;-58.4233725;1;1
287;Ida;Av La Plata y Rondeau;-34.6387350;-58.4238520;1;1
287;Ida;Av La Plata y Inclan;-34.6341350;-58.4250600;1;1
287;Ida;Av La Plata y Pavón;-34.6317620;-58.4256750;1;1
287;Ida;Av La Plata y San juan;-34.6273200;-58.4266780;1;1
287;Ida;Av La Plata e Independencia;-34.6223888;-58.4276694;1;1
287;Ida;Av La Plata y Venezuela;-34.6186232;-58.4283936;1;1
287;Ida;Av La Plata y Rivadavia;-34.6159037;-58.4290159;1;1
287;Ida;Rivadavia y Campichuelo;-34.6172180;-58.4340480;1;1
287;Ida;Rivadavia y Acoyte;-34.6186020;-58.4371670;1;1
287;Ida;Rivadavia y Colpayo;-34.6200800;-58.4406298;1;1
287;Ida;Rivadavia y Paynsandu;-34.6224771;-58.4463805;1;1
287;Ida;Rivadavia y Miró;-34.6238764;-58.4498459;1;1
287;Ida;Rivadavia y Curapaligue;-34.6254500;-58.4535320;1;1
287;Ida;Cervantes y 25 bis;-34.7128843;-58.2197285;1;1
287;Ida;Cervantes y 23 bis;-34.7115834;-58.2216382;1;1
287;Ida;Cervantes y Iriarte (Pejerrey);-34.7102958;-58.2234943;1;1
287;Ida;Cervantes y Alamos;-34.7092860;-58.2249963;1;1
287;Ida;Cervantes y Olavarría;-34.7080688;-58.2270241;1;1
287;Ida;Otamendi y Cervantes;-34.7071648;-58.2308382;1;1
287;Ida;Otamendi y Yoldi;-34.7085070;-58.2334830;1;1
287;Ida;Otamendi y Juan B Justo;-34.7092270;-58.2347350;1;1
287;Ida;Otamendi y Panizza;-34.7102120;-58.2364601;1;1
287;Ida;Otamendi y Brussa;-34.7113189;-58.2383162;1;1
287;Ida;Otamendi y Toledo;-34.7129019;-58.2410896;1;1
287;Ida;Otamendi y Lora;-34.7139514;-58.2427847;1;1
287;Ida;Otamendi y Mozart;-34.7149788;-58.2445496;1;1
287;Ida;Otamendi y Monrroe;-34.7160283;-58.2463306;1;1
287;Ida;Ceballos y Otamendi;-34.7173026;-58.2474250;1;1
287;Ida;Alem y Belgrano;-34.7194550;-58.2500350;1;1
287;Ida;Alem y Paz;-34.7204250;-58.2519620;1;1
287;Ida;Alem y Mitre;-34.7213680;-58.2538650;1;1
287;Ida;Cervantes y Echeverría;-34.7179640;-58.2120091;1;1
287;Ida;Rivadavia y F.L.Beltrán;-34.6269488;-58.4575707;1;1
287;Ida;Rivadavia y Gabilán (Metrobus);-34.6277420;-58.4593820;1;1
287;Ida;Rivadavia y Pedernera;-34.6294825;-58.4651023;1;1
287;Ida;Rivadavia y Argeritch;-34.6309391;-58.4708422;1;1
287;Ida;Rivadavia y Cuenca;-34.6317999;-58.4740287;1;1
287;Ida;Rivadavia y San Nicolás;-34.6327709;-58.4776819;1;1
287;Ida;Rivadavia y Segurola;-34.6338303;-58.4822041;1;1
287;Ida;Mercedez y Bacacay;-34.6320100;-58.4839100;1;1
287;Ida;Mercedez y Avellaneda;-34.6300470;-58.4848320;1;1
287;Ida;Mercedez y Morón;-34.6277120;-58.4859020;1;1
287;Ida;Av Gaona y Gualeguaychu;-34.6266320;-58.4876530;1;1
287;Ida;Sanabria y Juan B. Justo;-34.6268720;-58.4893000;1;1
287;Ida;Sanabria y R.deE.San Martin;-34.6249920;-58.4916500;1;1
287;Ida;Sanabria y M Cervantes;-34.6232250;-58.4938600;1;1
287;Ida;Sanabria y San Blas;-34.6216251;-58.4958780;1;1
287;Ida;Sanabria y Miranda;-34.6192589;-58.4988284;1;1
287;Ida;Sanabria y A.Jonte;-34.6171380;-58.5013630;1;1
287;Ida;Sanabria y Snato Tomé;-34.6144970;-58.5033830;1;1
287;Ida;Sanabria y Nogoyá;-34.6115080;-58.5060470;1;1
287;Ida;Sanabria y P.Lozano;-34.6091630;-58.5081070;1;1
287;Ida;Sanabria y Simbron;-34.6074003;-58.5095894;1;1
287;Ida;Sanabria y Beiró;-34.6058638;-58.5109091;1;1
287;Ida;Beiró y Marcos Paz;-34.6074931;-58.5145247;1;1
287;Ida;Beiró y Desaguadero;-34.6096079;-58.5178721;1;1
287;Ida;Beiró y Bermudez;-34.6109766;-58.5201842;1;1
287;Ida;Beiró y L.de Vega;-34.6138200;-58.5248970;1;1
287;Ida;Beiró y Moliere;-34.6158066;-58.5274637;1;1
287;Ida;Beiró y Gral Paz;-34.6174665;-58.5296202;1;1
287;Ida;Av Gral Paz y San Roque;-34.6191176;-58.5312724;1;1
287;Ida;Roca y R A Siria;-34.6228214;-58.5313421;1;1
287;Ida;Roca y E Manzoni;-34.6240177;-58.5326779;1;1
287;Ida;Roca y Barragán;-34.6251670;-58.5340070;1;1
287;Ida;Roca y San Ignacio;-34.6267650;-58.5358100;1;1
287;Ida;Bergamini y Croacia;-34.6285500;-58.5348670;1;1
287;Vuelta;Croacia y Bergamini;-34.6284584;-58.5343730;1;1
287;Vuelta;San ignacio y Croacia;-34.6279508;-58.5345072;1;1
287;Vuelta;San ignacio y G Roca;-34.6271386;-58.5355800;1;1
287;Vuelta;San ignacio y Pelegrini;-34.6265118;-58.5364598;1;1
287;Vuelta;Pelegrini y Necochea;-34.6252449;-58.5355693;1;1
287;Vuelta;Pelegrini y Dardo Rocha;-34.6240000;-58.5341477;1;1
287;Vuelta;Pelegrini y R A Siria;-34.6226360;-58.5326350;1;1
287;Vuelta;Rep A Siria y San Roque;-34.6216030;-58.5336220;1;1
287;Vuelta;San Roque y Los Andes;-34.6207775;-58.5329998;1;1
287;Vuelta;San Roque Y Gral Paz;-34.6192809;-58.5314494;1;1
287;Vuelta;Beiró y Irigoyen;-34.6179875;-58.5301888;1;1
287;Vuelta;Beiró y Lopez de Vega;-34.6138287;-58.5248297;1;1
287;Vuelta;Beiró y Bermudez;-34.6110031;-58.5202163;1;1
287;Vuelta;Beiró y Marcos Paz;-34.6075814;-58.5145140;1;1
287;Vuelta;Segurola y Navarro;-34.6062435;-58.5132855;1;1
287;Vuelta;Cantilo y Sanabria;-34.6046054;-58.5136288;1;1
287;Vuelta;Cantilo y Gualeguaychu;-34.6036296;-58.5120088;1;1
287;Vuelta;Gualeguaychu y Beiró;-34.6048262;-58.5106087;1;1
287;Vuelta;Segurola y Varela;-34.6072679;-58.5120517;1;1
287;Vuelta;Garibaldi y Cevallos;-34.7183962;-58.2461751;1;1
287;Vuelta;Cevallos y Otamendi;-34.7173335;-58.2470709;1;1
287;Vuelta;Otamendi y Monrroe;-34.7163458;-58.2463950;1;1
287;Vuelta;Otamendi y Mozart;-34.7152699;-58.2447052;1;1
287;Vuelta;Otamendi y A Lora;-34.7142204;-58.2428920;1;1
287;Vuelta;Otamendi y Toledo;-34.7131224;-58.2411003;1;1
287;Vuelta;Otamendi y Tte Brussa;-34.7115702;-58.2385039;1;1
287;Vuelta;Otamendi y Panizza;-34.7104634;-58.2366693;1;1
287;Vuelta;Otamendi y J B Justo;-34.7094447;-58.2348132;1;1
287;Vuelta;Otamendi y Yoldi;-34.7086465;-58.2334399;1;1
287;Vuelta;Otamendi y Cervantes;-34.7072045;-58.2310367;1;1
287;Vuelta;Cervantes y Olavarría;-34.7080071;-58.2278395;1;1
287;Vuelta;Cervantes y Iriarte;-34.7101767;-58.2240522;1;1
287;Vuelta;Cervantes y 25 bis;-34.7127167;-58.2201040;1;1
287;Vuelta;Cervantes y Echaverria;-34.7176113;-58.2125187;1;1
287;Vuelta;Segurola y Pedro Lozano;-34.6098993;-58.5098523;1;1
287;Vuelta;Segurola y Nogoya;-34.6121775;-58.5080069;1;1
287;Vuelta;Segurola y Santo tomé;-34.6150163;-58.5053462;1;1
287;Vuelta;Segurola y Alvarez Jonte;-34.6177535;-58.5026479;1;1
287;Vuelta;Segurola y Miranda;-34.6195591;-58.5005558;1;1
287;Vuelta;Segurola y E Gonzalez;-34.6204287;-58.4993809;1;1
287;Vuelta;Segurola y Pablo Podestá;-34.6216118;-58.4979218;1;1
287;Vuelta;Segurola y Camarones;-34.6230200;-58.4961301;1;1
287;Vuelta;Segurola y M Cervantes;-34.6238544;-58.4950626;1;1
287;Vuelta;Segurola y R Escalada SM;-34.6255539;-58.4929329;1;1
287;Vuelta;Segurola y Juan B Justo;-34.6266751;-58.4915435;1;1
287;Vuelta;Segurola y Gaona;-34.6275226;-58.4904063;1;1
287;Vuelta;Segurola y Aranguren;-34.6291073;-58.4884483;1;1
287;Vuelta;Segurola y Bacacay;-34.6318882;-58.4850097;1;1
287;Vuelta;Rivadavia y Candelaria;-34.6335963;-58.4807235;1;1
287;Vuelta;Rivadavia y dolores;-34.6327224;-58.4772152;1;1
287;Vuelta;Rivadavia y José Marti;-34.6315792;-58.4726715;1;1
287;Vuelta;Rivadavia y Nazca (metrobus);-34.6305419;-58.4689111;1;1
287;Vuelta;Rivadavia y Bonorino;-34.6281848;-58.4604943;1;1
287;Vuelta;Rivadavia y Carabobo;-34.6263838;-58.4561062;1;1
287;Vuelta;Rivadavia y Curapaligue;-34.6254524;-58.4536171;1;1
287;Vuelta;Rivadavia y Puan;-34.6236910;-58.4491110;1;1
287;Vuelta;Rivadavia y Hortiguera;-34.6228744;-58.4467989;1;1
287;Vuelta;Rosario y Centenera;-34.6206495;-58.4405279;1;1
287;Vuelta;Rosario y José M Moreno;-34.6195149;-58.4364295;1;1
287;Vuelta;Rosario y Doblas;-34.6187600;-58.4319717;1;1
287;Vuelta;Rosario y Av La Plata;-34.6184245;-58.4292412;1;1
287;Vuelta;Av La Plata y Alberdi;-34.6215544;-58.4279805;1;1
287;Vuelta;Av La Plata y Pedro Goyena;-34.6247328;-58.4272939;1;1
287;Vuelta;Av La Plata y Directorio;-34.6266045;-58.4268701;1;1
287;Vuelta;Av La Plata y Asamblea;-34.6309524;-58.4259206;1;1
287;Vuelta;Av La Plata y Santander;-34.6333359;-58.4252930;1;1
287;Vuelta;Av La Plata Zaraza;-34.6365447;-58.4245098;1;1
287;Vuelta;Av La Plata y Cobo;-34.6398373;-58.4235871;1;1
287;Vuelta;Av La Plata F de la Cruz;-34.6420352;-58.4230828;1;1
287;Vuelta;Av La Plata F Rivera;-34.6447141;-58.4212911;1;1
287;Vuelta;Av La Plata Tabare;-34.6469295;-58.4194511;1;1
287;Vuelta;Av La Plata Saenz;-34.6480858;-58.4170103;1;1
287;Vuelta;Saenz y Esquiú (metrobus);-34.6513602;-58.4164739;1;1
287;Vuelta;R de Escalada y Palacios;-34.6625727;-58.4174234;1;1
287;Vuelta;Peron y Crotti;-34.6663628;-58.4158409;1;1
287;Vuelta;Peron y L Valentinas;-34.6674834;-58.4142959;1;1
287;Vuelta;Peron y Valparaiso;-34.6687365;-58.4126329;1;1
287;Vuelta;Peron y Armenia;-34.6700689;-58.4108520;1;1
287;Vuelta;Peron y Paso de Burgos;-34.6712513;-58.4092373;1;1
287;Vuelta;Peron y Itapiru;-34.6719836;-58.4081858;1;1
287;Vuelta;Peron y Rucci;-34.6731748;-58.4066731;1;1
287;Vuelta;Peron y Balbin;-34.6743218;-58.4051496;1;1
287;Vuelta;Peron y Oliden;-34.6760159;-58.4027839;1;1
287;Vuelta;Peron y Rivadavia;-34.6771497;-58.4012282;1;1
287;Vuelta;Peron y Humberto Primo;-34.6788525;-58.3996618;1;1
287;Vuelta;Peron y La Rioja;-34.6804274;-58.3983260;1;1
287;Vuelta;Peron y Fernandez;-34.6818567;-58.3971083;1;1
287;Vuelta;Peron y Catamarca;-34.6829551;-58.3960944;1;1
287;Vuelta;Peron y San Martín;-34.6839785;-58.3952790;1;1
287;Vuelta;Peron y Santiago del Estero;-34.6852180;-58.3936161;1;1
287;Vuelta;Peron y Noya;-34.6866075;-58.3917117;1;1
287;Vuelta;Peron y Bolivia;-34.6880896;-58.3897215;1;1
287;Vuelta;H Yrigoyen y Bourchard;-34.6884910;-58.3879137;1;1
287;Vuelta;H Yrigoyen y Bueras;-34.6869383;-58.3872324;1;1
287;Vuelta;H Yrigoyen y Brasil;-34.6847813;-58.3863419;1;1
287;Vuelta;Puente Gerli;-34.6867398;-58.3832949;1;1
287;Vuelta;Bustamante y Lacarra;-34.6895673;-58.3796310;1;1
287;Vuelta;Bustamante y Donovan;-34.6914683;-58.3772439;1;1
287;Vuelta;Bustamante y Mamberti;-34.6924034;-58.3762246;1;1
287;Vuelta;Bustamante y Sarmiento;-34.6944632;-58.3738375;1;1
287;Vuelta;Bustamante y Basavilbaso;-34.6963200;-58.3715791;1;1
287;Vuelta;Bustamante y Salta;-34.6974403;-58.3702862;1;1
287;Vuelta;Bustamante y Ferré;-34.6994470;-58.3674109;1;1
287;Vuelta;C Belgrano y Madariaga;-34.7002541;-58.3643800;1;1
287;Vuelta;Madariaga y Venezuela;-34.6993721;-58.3626312;1;1
287;Vuelta;Madariaga y Cangallo;-34.6979166;-58.3611667;1;1
287;Vuelta;Madariaga y Pitagoras;-34.6963024;-58.3596003;1;1
287;Vuelta;Madariaga y Casacuberta;-34.6953056;-58.3586830;1;1
287;Vuelta;Madariaga y Heredia;-34.6932988;-58.3567250;1;1
287;Vuelta;Madariaga y C Larralde;-34.6908640;-58.3539945;1;1
287;Vuelta;Larralde y R Sarrat;-34.6923902;-58.3517790;1;1
287;Vuelta;Larralde y Deheza;-34.6940618;-58.3497781;1;1
287;Vuelta;Larralde y Suipacha;-34.6953321;-58.3482814;1;1
287;Vuelta;Larralde y el Salvador;-34.6969243;-58.3463770;1;1
287;Vuelta;Larralde y Puerto de Palos;-34.6987987;-58.3441401;1;1
287;Vuelta;Larralde y Pierres;-34.7007348;-58.3417958;1;1
287;Vuelta;Larralde y Centenario Uru;-34.7021417;-58.3401489;1;1
287;Vuelta;Larralde y Chascomus;-34.7035927;-58.3381158;1;1
287;Vuelta;Larralde y B. de Los Italianos;-34.7049951;-58.3362222;1;1
287;Vuelta;Larralde y Mendez;-34.7063490;-58.3346450;1;1
287;Vuelta;Larralde y Cotagaita;-34.7070942;-58.3336794;1;1
287;Vuelta;Larralde y Condarco;-34.7086730;-58.3317375;1;1
287;Vuelta;Larralde y Paisandú;-34.7102252;-58.3298117;1;1
287;Vuelta;Larralde y Ascasubi;-34.7116805;-58.3280200;1;1
287;Vuelta;Onsari y Mansilla;-34.7107897;-58.3252949;1;1
287;Vuelta;Onsari y Villegas;-34.7093300;-58.3236265;1;1
287;Vuelta;Onsari y Solier;-34.7080512;-58.3220494;1;1
287;Vuelta;Onsari y Belgrano;-34.7062696;-58.3199948;1;1
287;Vuelta;Onsari y Mitre;-34.7046070;-58.3181441;1;1
287;Vuelta;Mitre y Echeverria;-34.7050789;-58.3164597;1;1
287;Vuelta;Mitre y Victor Hugo;-34.7063578;-58.3151293;1;1
287;Vuelta;Mitre y Lynch;-34.7077425;-58.3137560;1;1
287;Vuelta;Mitre y Neuquén;-34.7092507;-58.3122861;1;1
287;Vuelta;Av Los Quilmes y Pilcomayo;-34.7109352;-58.3104408;1;1
287;Vuelta;D Rocha y Pampa;-34.7109705;-58.3084774;1;1
287;Vuelta;D Rocha y Chaco;-34.7124081;-58.3051568;1;1
287;Vuelta;D Rocha y Montevideo;-34.7136207;-58.3022547;1;1
287;Vuelta;D Rocha y Cerrito;-34.7153581;-58.2987463;1;1
287;Vuelta;D Rocha y Alem;-34.7165971;-58.2962197;1;1
287;Vuelta;D Rocha y Avellaneda;-34.7178318;-58.2937628;1;1
287;Vuelta;D Rocha y Zapiola;-34.7194279;-58.2906032;1;1
287;Vuelta;D Rocha y Liniers;-34.7218177;-58.2885218;1;1
287;Vuelta;Lamadir y Dardo Rocha;-34.7229641;-58.2874382;1;1
287;Vuelta;Lamadird y Condarco;-34.7220117;-58.2854640;1;1
287;Vuelta;Lamadrid y M Rodriguez;-34.7210241;-58.2836080;1;1
287;Vuelta;Lamadrid y Blas Parera;-34.7199747;-58.2816339;1;1
287;Vuelta;Lamadir y Urquiza;-34.7189341;-58.2797134;1;1
287;Vuelta;Lamadrid y Larrea;-34.7178141;-58.2774067;1;1
287;Vuelta;Lamadrid y A Baranda;-34.7169763;-58.2758510;1;1
287;Vuelta;A Baranda y La Rioja;-34.7182462;-58.2744348;1;1
287;Vuelta;A Baranda y Rep del Libano;-34.7202040;-58.2731634;1;1
287;Vuelta;A Baranda y San Luis;-34.7218486;-58.2718921;1;1
287;Vuelta;R Lopez y A Baranda;-34.7235505;-58.2702345;1;1
287;Vuelta;R Lopez y B de Irigoyen;-34.7227613;-58.2686895;1;1
287;Vuelta;R Lopez y V Lopez;-34.7218089;-58.2668012;1;1
287;Vuelta;I Olivieri y Gran Canaria;-34.7201378;-58.2656801;1;1
287;Vuelta;Yrigoyen y Colon;-34.7205920;-58.2623059;1;1
287;Vuelta;Yrigoyen y Videla;-34.7222631;-58.2611471;1;1
287;Vuelta;Alem y Gaboto;-34.7244500;-58.2598543;1;1
287;Vuelta;Garibaldi y San Martin;-34.7246836;-58.2581592;1;1
287;Vuelta;Garibaldi y Moreno;-34.7241854;-58.2572097;1;1
287;Vuelta;Garibaldi y Brown;-34.7232948;-58.2554072;1;1
287;Vuelta;Garibaldi y Alvear;-34.7227789;-58.2544255;1;1
287;Vuelta;Garibaldi y Sarmiento;-34.7218133;-58.2525212;1;1
287;Vuelta;Garibaldi y Paz;-34.7212710;-58.2515609;1;1
287;Vuelta;Garibaldi y Pringles;-34.7208565;-58.2506061;1;1
287;Vuelta;Garibaldi y Belgrano;-34.7203715;-58.2497263;1;1
287;Vuelta;Garibaldi y Allison Bell;-34.7193750;-58.2478327;1;1
288;Ida;Roca y Mansoni;-34.6240177;-58.5326779;1;1
288;Ida;Roca y Barragán;-34.6251670;-58.5340070;1;1
288;Ida;Roca y San Ignacio;-34.6267650;-58.5358100;1;1
288;Ida;Bergamini y Croacia;-34.6285500;-58.5348670;1;1
288;Ida;Av Saenz y Esquiú (metrobus);-34.6514838;-58.4162700;1;1
288;Ida;Av La Plata y Saenz;-34.6480450;-58.4170370;1;1
288;Ida;Av La Plata y Chiclana;-34.6431350;-58.4225570;1;1
288;Ida;Av La Plata y Caceros;-34.6404287;-58.4233725;1;1
288;Ida;Av La Plata y Rondeau;-34.6387350;-58.4238520;1;1
288;Ida;Av La Plata y Inclan;-34.6341350;-58.4250600;1;1
288;Ida;Av La Plata y Pavón;-34.6317620;-58.4256750;1;1
288;Ida;Av La Plata y San juan;-34.6273200;-58.4266780;1;1
288;Ida;Av La Plata e Independencia;-34.6223888;-58.4276694;1;1
288;Ida;Av La Plata y Venezuela;-34.6186232;-58.4283936;1;1
288;Ida;Av La Plata y Rivadavia;-34.6159037;-58.4290159;1;1
288;Ida;Rivadavia y Campichuelo;-34.6172180;-58.4340480;1;1
288;Ida;Rivadavia y Acoyte;-34.6186020;-58.4371670;1;1
288;Ida;Rivadavia y Colpayo;-34.6200800;-58.4406298;1;1
288;Ida;Rivadavia y Paynsandu;-34.6224771;-58.4463805;1;1
288;Ida;Rivadavia y Miró;-34.6238764;-58.4498459;1;1
288;Ida;Rivadavia y Curapaligue;-34.6254500;-58.4535320;1;1
288;Ida;Rivadavia y F.L.Beltrán;-34.6269488;-58.4575707;1;1
288;Ida;Rivadavia y Gabilán (Metrobus);-34.6277420;-58.4593820;1;1
288;Ida;Rivadavia y Pedernera;-34.6294825;-58.4651023;1;1
288;Ida;Rivadavia y Argeritch;-34.6309391;-58.4708422;1;1
288;Ida;Rivadavia y Cuenca;-34.6317999;-58.4740287;1;1
288;Ida;Rivadavia y San Nicolás;-34.6327709;-58.4776819;1;1
288;Ida;Rivadavia y Segurola;-34.6338303;-58.4822041;1;1
288;Ida;Mercedez y Bacacay;-34.6320100;-58.4839100;1;1
288;Ida;Mercedez y Avellaneda;-34.6300470;-58.4848320;1;1
288;Ida;Mercedez y Morón;-34.6277120;-58.4859020;1;1
288;Ida;Av Gaona y Gualeguaychu;-34.6266320;-58.4876530;1;1
288;Ida;Sanabria y Juan B. Justo;-34.6268720;-58.4893000;1;1
288;Ida;Sanabria y R.deE.San Martin;-34.6249920;-58.4916500;1;1
288;Ida;Sanabria y M Cervantes;-34.6232250;-58.4938600;1;1
288;Ida;Sanabria y San Blas;-34.6216251;-58.4958780;1;1
288;Ida;Sanabria y Miranda;-34.6192589;-58.4988284;1;1
288;Ida;Sanabria y A.Jonte;-34.6171380;-58.5013630;1;1
288;Ida;Sanabria y Snato Tomé;-34.6144970;-58.5033830;1;1
288;Ida;Sanabria y Nogoyá;-34.6115080;-58.5060470;1;1
288;Ida;Sanabria y P.Lozano;-34.6091630;-58.5081070;1;1
288;Ida;Sanabria y Simbron;-34.6074003;-58.5095894;1;1
288;Ida;Sanabria y Beiró;-34.6058638;-58.5109091;1;1
288;Ida;Beiró y Marcos Paz;-34.6074975;-58.5145408;1;1
288;Ida;Beiró y Desaguadero;-34.6096079;-58.5178721;1;1
288;Ida;Beiró y Bermudez;-34.6110750;-58.5202920;1;1
288;Ida;Beiró y L.de Vega;-34.6138200;-58.5248970;1;1
288;Ida;Beiró y Moliere;-34.6158066;-58.5274637;1;1
288;Ida;Beiró y Gral Paz;-34.6174665;-58.5296202;1;1
288;Ida;Av Gral Paz y San Roque;-34.6191176;-58.5312724;1;1
288;Ida;Roca y R A Siria;-34.6228214;-58.5313421;1;1
288;Vuelta;Av La Plata F de la Cruz;-34.6420352;-58.4230828;1;1
288;Vuelta;Av La Plata F Rivera;-34.6447141;-58.4212911;1;1
288;Vuelta;Av La Plata Tabare;-34.6469295;-58.4194511;1;1
288;Vuelta;Av La Plata Saenz;-34.6480858;-58.4170103;1;1
288;Vuelta;Saenz y Esquiú (metrobus);-34.6513602;-58.4164739;1;1
288;Vuelta;Croacia y Bergamini;-34.6284584;-58.5343730;1;1
288;Vuelta;San ignacio y Croacia;-34.6279508;-58.5345072;1;1
288;Vuelta;San ignacio y G Roca;-34.6271386;-58.5355800;1;1
288;Vuelta;San ignacio y Pelegrini;-34.6265118;-58.5364598;1;1
288;Vuelta;Pelegrini y Necochea;-34.6252449;-58.5355693;1;1
288;Vuelta;Pelegrini y Dardo Rocha;-34.6240000;-58.5341477;1;1
288;Vuelta;Pelegrini y R A Siria;-34.6226360;-58.5326350;1;1
288;Vuelta;Rep A Siria y San Roque;-34.6216030;-58.5336220;1;1
288;Vuelta;San Roque y Los Andes;-34.6207775;-58.5329998;1;1
288;Vuelta;San Roque Y Gral Paz;-34.6192809;-58.5314494;1;1
288;Vuelta;Beiró y Irigoyen;-34.6179875;-58.5301888;1;1
288;Vuelta;Beiró y Lopez de Vega;-34.6138287;-58.5248297;1;1
288;Vuelta;Beiró y Bermudez;-34.6110031;-58.5202163;1;1
288;Vuelta;Beiró y Marcos Paz;-34.6075814;-58.5145140;1;1
288;Vuelta;Segurola y Navarro;-34.6062435;-58.5132855;1;1
288;Vuelta;Cantilo y Sanabria;-34.6046054;-58.5136288;1;1
288;Vuelta;Cantilo y Gualeguaychu;-34.6036296;-58.5120088;1;1
288;Vuelta;Gualeguaychu y Beiró;-34.6048262;-58.5106087;1;1
288;Vuelta;Segurola y Varela;-34.6072679;-58.5120517;1;1
288;Vuelta;Segurola y Pedro Lozano;-34.6098993;-58.5098523;1;1
288;Vuelta;Segurola y Nogoya;-34.6121775;-58.5080069;1;1
288;Vuelta;Segurola y Santo tomé;-34.6150163;-58.5053462;1;1
288;Vuelta;Segurola y Alvarez Jonte;-34.6177535;-58.5026479;1;1
288;Vuelta;Segurola y Miranda;-34.6195591;-58.5005558;1;1
288;Vuelta;Segurola y E Gonzalez;-34.6204287;-58.4993809;1;1
288;Vuelta;Segurola y Pablo Podestá;-34.6216118;-58.4979218;1;1
288;Vuelta;Segurola y Camarones;-34.6230200;-58.4961301;1;1
288;Vuelta;Segurola y M Cervantes;-34.6238544;-58.4950626;1;1
288;Vuelta;Segurola y R Escalada SM;-34.6255539;-58.4929329;1;1
288;Vuelta;Segurola y Juan B Justo;-34.6266751;-58.4915435;1;1
